Predicted Infected,District,Date
52696.4,Mysuru,2020-10-08
52826.9,Mysuru,2020-10-09
52937.2,Mysuru,2020-10-10
53030.4,Mysuru,2020-10-11
53109.3,Mysuru,2020-10-12
53176.1,Mysuru,2020-10-13
53232.8,Mysuru,2020-10-14
53280.8,Mysuru,2020-10-15
53321.6,Mysuru,2020-10-16
53356.3,Mysuru,2020-10-17
53385.7,Mysuru,2020-10-18
53410.7,Mysuru,2020-10-19
53432.0,Mysuru,2020-10-20
53450.1,Mysuru,2020-10-21
53465.5,Mysuru,2020-10-22
53478.5,Mysuru,2020-10-23
53489.7,Mysuru,2020-10-24
53499.1,Mysuru,2020-10-25
53507.2,Mysuru,2020-10-26
53514.0,Mysuru,2020-10-27
53519.9,Mysuru,2020-10-28
53524.8,Mysuru,2020-10-29
53529.1,Mysuru,2020-10-30
53532.7,Mysuru,2020-10-31
462.25,Raichur,2020-05-21
487.19,Raichur,2020-05-22
508.034,Raichur,2020-05-23
525.72,Raichur,2020-05-24
540.967,Raichur,2020-05-25
554.3290000000002,Raichur,2020-05-26
566.23,Raichur,2020-05-27
576.995,Raichur,2020-05-28
586.874,Raichur,2020-05-29
596.058,Raichur,2020-05-30
604.694,Raichur,2020-05-31
606.396,Raichur,2020-06-01
597.911,Raichur,2020-06-02
590.79,Raichur,2020-06-03
590.766,Raichur,2020-06-04
591.172,Raichur,2020-06-05
588.7719999999998,Raichur,2020-06-06
584.692,Raichur,2020-06-07
579.702,Raichur,2020-06-08
574.317,Raichur,2020-06-09
568.877,Raichur,2020-06-10
566.4119999999998,Raichur,2020-06-11
568.863,Raichur,2020-06-12
575.229,Raichur,2020-06-13
584.815,Raichur,2020-06-14
597.151,Raichur,2020-06-15
611.93,Raichur,2020-06-16
628.971,Raichur,2020-06-17
648.182,Raichur,2020-06-18
669.5419999999998,Raichur,2020-06-19
693.084,Raichur,2020-06-20
718.9169999999997,Raichur,2020-06-21
747.179,Raichur,2020-06-22
778.0160000000003,Raichur,2020-06-23
811.6,Raichur,2020-06-24
848.132,Raichur,2020-06-25
887.8389999999997,Raichur,2020-06-26
930.9730000000001,Raichur,2020-06-27
977.813,Raichur,2020-06-28
1028.67,Raichur,2020-06-29
1083.83,Raichur,2020-06-30
1143.65,Raichur,2020-07-01
1208.5,Raichur,2020-07-02
1278.83,Raichur,2020-07-03
1355.1,Raichur,2020-07-04
1437.81,Raichur,2020-07-05
1527.51,Raichur,2020-07-06
1624.78,Raichur,2020-07-07
1730.26,Raichur,2020-07-08
1835.8,Raichur,2020-07-09
1934.75,Raichur,2020-07-10
2029.23,Raichur,2020-07-11
2120.76,Raichur,2020-07-12
2210.47,Raichur,2020-07-13
2299.17,Raichur,2020-07-14
2387.45,Raichur,2020-07-15
2475.74,Raichur,2020-07-16
2564.36,Raichur,2020-07-17
2653.55,Raichur,2020-07-18
2739.91,Raichur,2020-07-19
2834.84,Raichur,2020-07-20
2951.55,Raichur,2020-07-21
3089.51,Raichur,2020-07-22
3248.87,Raichur,2020-07-23
3430.35,Raichur,2020-07-24
3635.1,Raichur,2020-07-25
3839.45,Raichur,2020-07-26
4033.31,Raichur,2020-07-27
4228.46,Raichur,2020-07-28
4425.27,Raichur,2020-07-29
4623.99,Raichur,2020-07-30
4824.84,Raichur,2020-07-31
5027.96,Raichur,2020-08-01
5233.46,Raichur,2020-08-02
5408.63,Raichur,2020-08-03
5533.71,Raichur,2020-08-04
5623.09,Raichur,2020-08-05
5687.03,Raichur,2020-08-06
5758.18,Raichur,2020-08-07
5857.63,Raichur,2020-08-08
5978.65,Raichur,2020-08-09
6116.5,Raichur,2020-08-10
6267.85,Raichur,2020-08-11
6430.38,Raichur,2020-08-12
6602.47,Raichur,2020-08-13
6783.02,Raichur,2020-08-14
6971.3,Raichur,2020-08-15
7166.83,Raichur,2020-08-16
7369.33,Raichur,2020-08-17
7578.64,Raichur,2020-08-18
7794.7,Raichur,2020-08-19
8008.06,Raichur,2020-08-20
8211.7,Raichur,2020-08-21
8408.27,Raichur,2020-08-22
8599.63,Raichur,2020-08-23
8787.13,Raichur,2020-08-24
8971.71,Raichur,2020-08-25
9154.05,Raichur,2020-08-26
9334.64,Raichur,2020-08-27
9513.82,Raichur,2020-08-28
9691.83,Raichur,2020-08-29
9868.75,Raichur,2020-08-30
10041.5,Raichur,2020-08-31
10208.3,Raichur,2020-09-01
10370.7,Raichur,2020-09-02
10529.8,Raichur,2020-09-03
10686.3,Raichur,2020-09-04
10823.4,Raichur,2020-09-05
10929.8,Raichur,2020-09-06
11012.0,Raichur,2020-09-07
11097.6,Raichur,2020-09-08
11204.8,Raichur,2020-09-09
11327.4,Raichur,2020-09-10
11460.7,Raichur,2020-09-11
11601.6,Raichur,2020-09-12
11747.7,Raichur,2020-09-13
11921.3,Raichur,2020-09-14
12137.8,Raichur,2020-09-15
12351.5,Raichur,2020-09-16
12531.0,Raichur,2020-09-17
12684.6,Raichur,2020-09-18
12818.4,Raichur,2020-09-19
12936.7,Raichur,2020-09-20
13042.5,Raichur,2020-09-21
13138.0,Raichur,2020-09-22
13224.9,Raichur,2020-09-23
13304.4,Raichur,2020-09-24
13377.4,Raichur,2020-09-25
13444.8,Raichur,2020-09-26
13507.1,Raichur,2020-09-27
13564.7,Raichur,2020-09-28
13618.2,Raichur,2020-09-29
13667.8,Raichur,2020-09-30
13714.0,Raichur,2020-10-01
13756.8,Raichur,2020-10-02
13796.7,Raichur,2020-10-03
13833.8,Raichur,2020-10-04
13868.3,Raichur,2020-10-05
13900.4,Raichur,2020-10-06
13958.0,Raichur,2020-10-07
13983.9,Raichur,2020-10-08
14008.0,Raichur,2020-10-09
14030.5,Raichur,2020-10-10
14051.3,Raichur,2020-10-11
14070.8,Raichur,2020-10-12
14088.9,Raichur,2020-10-13
14105.7,Raichur,2020-10-14
14121.4,Raichur,2020-10-15
14136.0,Raichur,2020-10-16
14149.6,Raichur,2020-10-17
14162.3,Raichur,2020-10-18
14174.0,Raichur,2020-10-19
14185.0,Raichur,2020-10-20
14195.2,Raichur,2020-10-21
14204.7,Raichur,2020-10-22
14213.6,Raichur,2020-10-23
14221.8,Raichur,2020-10-24
14229.5,Raichur,2020-10-25
14236.6,Raichur,2020-10-26
14243.3,Raichur,2020-10-27
14249.5,Raichur,2020-10-28
14255.2,Raichur,2020-10-29
14260.6,Raichur,2020-10-30
14265.6,Raichur,2020-10-31
35.4828,Ramanagara,2020-06-12
39.2801,Ramanagara,2020-06-13
43.4813,Ramanagara,2020-06-14
48.1296,Ramanagara,2020-06-15
53.2725,Ramanagara,2020-06-16
58.9626,Ramanagara,2020-06-17
65.258,Ramanagara,2020-06-18
72.2232,Ramanagara,2020-06-19
79.9295,Ramanagara,2020-06-20
88.4556,Ramanagara,2020-06-21
97.8888,Ramanagara,2020-06-22
108.32600000000001,Ramanagara,2020-06-23
119.87299999999999,Ramanagara,2020-06-24
132.648,Ramanagara,2020-06-25
146.782,Ramanagara,2020-06-26
162.42,Ramanagara,2020-06-27
179.72099999999998,Ramanagara,2020-06-28
198.863,Ramanagara,2020-06-29
220.04,Ramanagara,2020-06-30
243.46900000000002,Ramanagara,2020-07-01
269.39,Ramanagara,2020-07-02
298.068,Ramanagara,2020-07-03
329.7940000000001,Ramanagara,2020-07-04
364.894,Ramanagara,2020-07-05
403.726,Ramanagara,2020-07-06
446.685,Ramanagara,2020-07-07
494.211,Ramanagara,2020-07-08
546.7869999999998,Ramanagara,2020-07-09
604.951,Ramanagara,2020-07-10
669.294,Ramanagara,2020-07-11
740.4730000000003,Ramanagara,2020-07-12
819.212,Ramanagara,2020-07-13
893.0139999999999,Ramanagara,2020-07-14
952.753,Ramanagara,2020-07-15
1002.62,Ramanagara,2020-07-16
1045.54,Ramanagara,2020-07-17
1084.36,Ramanagara,2020-07-18
1120.97,Ramanagara,2020-07-19
1156.05,Ramanagara,2020-07-20
1190.05,Ramanagara,2020-07-21
1223.31,Ramanagara,2020-07-22
1256.04,Ramanagara,2020-07-23
1312.22,Ramanagara,2020-07-24
1400.52,Ramanagara,2020-07-25
1492.69,Ramanagara,2020-07-26
1574.83,Ramanagara,2020-07-27
1650.46,Ramanagara,2020-07-28
1721.99,Ramanagara,2020-07-29
1791.08,Ramanagara,2020-07-30
1858.85,Ramanagara,2020-07-31
1926.06,Ramanagara,2020-08-01
1993.25,Ramanagara,2020-08-02
2060.78,Ramanagara,2020-08-03
2128.9,Ramanagara,2020-08-04
2197.8,Ramanagara,2020-08-05
2267.61,Ramanagara,2020-08-06
2338.41,Ramanagara,2020-08-07
2410.27,Ramanagara,2020-08-08
2483.25,Ramanagara,2020-08-09
2557.4,Ramanagara,2020-08-10
2657.43,Ramanagara,2020-08-11
2792.76,Ramanagara,2020-08-12
2926.07,Ramanagara,2020-08-13
3037.47,Ramanagara,2020-08-14
3133.92,Ramanagara,2020-08-15
3215.18,Ramanagara,2020-08-16
3281.49,Ramanagara,2020-08-17
3337.25,Ramanagara,2020-08-18
3402.8,Ramanagara,2020-08-19
3488.2,Ramanagara,2020-08-20
3585.32,Ramanagara,2020-08-21
3689.17,Ramanagara,2020-08-22
3796.66,Ramanagara,2020-08-23
3905.87,Ramanagara,2020-08-24
4015.65,Ramanagara,2020-08-25
4116.72,Ramanagara,2020-08-26
4204.33,Ramanagara,2020-08-27
4282.69,Ramanagara,2020-08-28
4354.63,Ramanagara,2020-08-29
4422.05,Ramanagara,2020-08-30
4486.21,Ramanagara,2020-08-31
4547.96,Ramanagara,2020-09-01
4607.9,Ramanagara,2020-09-02
4666.39,Ramanagara,2020-09-03
4723.71,Ramanagara,2020-09-04
4780.03,Ramanagara,2020-09-05
4835.47,Ramanagara,2020-09-06
4890.12,Ramanagara,2020-09-07
4944.03,Ramanagara,2020-09-08
4997.25,Ramanagara,2020-09-09
5049.81,Ramanagara,2020-09-10
5101.72,Ramanagara,2020-09-11
5153.01,Ramanagara,2020-09-12
5217.8,Ramanagara,2020-09-13
5306.53,Ramanagara,2020-09-14
5415.7,Ramanagara,2020-09-15
5543.43,Ramanagara,2020-09-16
5688.91,Ramanagara,2020-09-17
5835.16,Ramanagara,2020-09-18
5969.63,Ramanagara,2020-09-19
6096.74,Ramanagara,2020-09-20
6219.47,Ramanagara,2020-09-21
6339.81,Ramanagara,2020-09-22
6459.12,Ramanagara,2020-09-23
6548.76,Ramanagara,2020-09-24
6611.21,Ramanagara,2020-09-25
6668.74,Ramanagara,2020-09-26
6721.03,Ramanagara,2020-09-27
6768.17,Ramanagara,2020-09-28
6810.43,Ramanagara,2020-09-29
6848.17,Ramanagara,2020-09-30
6881.79,Ramanagara,2020-10-01
6911.69,Ramanagara,2020-10-02
6938.26,Ramanagara,2020-10-03
6961.84,Ramanagara,2020-10-04
6982.76,Ramanagara,2020-10-05
7001.32,Ramanagara,2020-10-06
7032.37,Ramanagara,2020-10-07
7045.31,Ramanagara,2020-10-08
7056.78,Ramanagara,2020-10-09
7066.94,Ramanagara,2020-10-10
7075.95,Ramanagara,2020-10-11
7083.93,Ramanagara,2020-10-12
7091.01,Ramanagara,2020-10-13
7097.29,Ramanagara,2020-10-14
7102.85,Ramanagara,2020-10-15
7107.77,Ramanagara,2020-10-16
7112.14,Ramanagara,2020-10-17
7116.01,Ramanagara,2020-10-18
7119.45,Ramanagara,2020-10-19
7122.49,Ramanagara,2020-10-20
7125.18,Ramanagara,2020-10-21
7127.57,Ramanagara,2020-10-22
7129.69,Ramanagara,2020-10-23
7131.57,Ramanagara,2020-10-24
7133.23,Ramanagara,2020-10-25
7134.7,Ramanagara,2020-10-26
7136.01,Ramanagara,2020-10-27
7137.17,Ramanagara,2020-10-28
7138.2,Ramanagara,2020-10-29
7139.1,Ramanagara,2020-10-30
7139.91,Ramanagara,2020-10-31
67.564,Shivamogga,2020-05-19
70.4792,Shivamogga,2020-05-20
73.5911,Shivamogga,2020-05-21
76.8961,Shivamogga,2020-05-22
80.3925,Shivamogga,2020-05-23
83.8259,Shivamogga,2020-05-24
86.9793,Shivamogga,2020-05-25
89.89399999999998,Shivamogga,2020-05-26
92.6042,Shivamogga,2020-05-27
95.13799999999999,Shivamogga,2020-05-28
97.5187,Shivamogga,2020-05-29
99.7656,Shivamogga,2020-05-30
101.895,Shivamogga,2020-05-31
103.919,Shivamogga,2020-06-01
105.851,Shivamogga,2020-06-02
108.022,Shivamogga,2020-06-03
110.742,Shivamogga,2020-06-04
114.0,Shivamogga,2020-06-05
117.795,Shivamogga,2020-06-06
122.137,Shivamogga,2020-06-07
127.044,Shivamogga,2020-06-08
132.54,Shivamogga,2020-06-09
138.66,Shivamogga,2020-06-10
145.44299999999996,Shivamogga,2020-06-11
152.938,Shivamogga,2020-06-12
161.19899999999996,Shivamogga,2020-06-13
170.28900000000004,Shivamogga,2020-06-14
180.27700000000002,Shivamogga,2020-06-15
191.243,Shivamogga,2020-06-16
203.274,Shivamogga,2020-06-17
216.465,Shivamogga,2020-06-18
230.923,Shivamogga,2020-06-19
246.766,Shivamogga,2020-06-20
264.121,Shivamogga,2020-06-21
283.131,Shivamogga,2020-06-22
303.949,Shivamogga,2020-06-23
326.747,Shivamogga,2020-06-24
351.71,Shivamogga,2020-06-25
379.043,Shivamogga,2020-06-26
408.969,Shivamogga,2020-06-27
441.73199999999997,Shivamogga,2020-06-28
477.602,Shivamogga,2020-06-29
516.872,Shivamogga,2020-06-30
559.862,Shivamogga,2020-07-01
606.925,Shivamogga,2020-07-02
658.445,Shivamogga,2020-07-03
714.8439999999997,Shivamogga,2020-07-04
776.581,Shivamogga,2020-07-05
844.1619999999997,Shivamogga,2020-07-06
918.138,Shivamogga,2020-07-07
999.113,Shivamogga,2020-07-08
1087.75,Shivamogga,2020-07-09
1184.76,Shivamogga,2020-07-10
1290.94,Shivamogga,2020-07-11
1407.16,Shivamogga,2020-07-12
1534.35,Shivamogga,2020-07-13
1673.56,Shivamogga,2020-07-14
1825.9,Shivamogga,2020-07-15
1992.62,Shivamogga,2020-07-16
2175.05,Shivamogga,2020-07-17
2374.68,Shivamogga,2020-07-18
2593.11,Shivamogga,2020-07-19
2832.1,Shivamogga,2020-07-20
3093.57,Shivamogga,2020-07-21
3379.6,Shivamogga,2020-07-22
3692.5,Shivamogga,2020-07-23
3984.2,Shivamogga,2020-07-24
4215.22,Shivamogga,2020-07-25
4397.3,Shivamogga,2020-07-26
4540.01,Shivamogga,2020-07-27
4680.51,Shivamogga,2020-07-28
4848.66,Shivamogga,2020-07-29
5043.0,Shivamogga,2020-07-30
5262.55,Shivamogga,2020-07-31
5493.63,Shivamogga,2020-08-01
5723.71,Shivamogga,2020-08-02
5953.4,Shivamogga,2020-08-03
6183.21,Shivamogga,2020-08-04
6413.55,Shivamogga,2020-08-05
6644.76,Shivamogga,2020-08-06
6877.14,Shivamogga,2020-08-07
7110.92,Shivamogga,2020-08-08
7346.29,Shivamogga,2020-08-09
7583.43,Shivamogga,2020-08-10
7822.46,Shivamogga,2020-08-11
8063.51,Shivamogga,2020-08-12
8306.67,Shivamogga,2020-08-13
8552.03,Shivamogga,2020-08-14
8799.66,Shivamogga,2020-08-15
9049.63,Shivamogga,2020-08-16
9301.99,Shivamogga,2020-08-17
9556.78,Shivamogga,2020-08-18
9814.06,Shivamogga,2020-08-19
10073.9,Shivamogga,2020-08-20
10336.2,Shivamogga,2020-08-21
10601.2,Shivamogga,2020-08-22
10868.8,Shivamogga,2020-08-23
11139.0,Shivamogga,2020-08-24
11411.9,Shivamogga,2020-08-25
11687.5,Shivamogga,2020-08-26
11965.8,Shivamogga,2020-08-27
12246.9,Shivamogga,2020-08-28
12530.8,Shivamogga,2020-08-29
12817.5,Shivamogga,2020-08-30
13102.9,Shivamogga,2020-08-31
13383.7,Shivamogga,2020-09-01
13660.7,Shivamogga,2020-09-02
13934.2,Shivamogga,2020-09-03
14205.0,Shivamogga,2020-09-04
14473.2,Shivamogga,2020-09-05
14739.3,Shivamogga,2020-09-06
15003.4,Shivamogga,2020-09-07
15265.9,Shivamogga,2020-09-08
15526.8,Shivamogga,2020-09-09
15786.4,Shivamogga,2020-09-10
16044.6,Shivamogga,2020-09-11
16301.7,Shivamogga,2020-09-12
16557.6,Shivamogga,2020-09-13
16812.2,Shivamogga,2020-09-14
17065.6,Shivamogga,2020-09-15
17320.5,Shivamogga,2020-09-16
17579.1,Shivamogga,2020-09-17
17840.8,Shivamogga,2020-09-18
18105.5,Shivamogga,2020-09-19
18372.8,Shivamogga,2020-09-20
18624.2,Shivamogga,2020-09-21
18845.3,Shivamogga,2020-09-22
19040.8,Shivamogga,2020-09-23
19214.6,Shivamogga,2020-09-24
19370.0,Shivamogga,2020-09-25
19509.6,Shivamogga,2020-09-26
19635.6,Shivamogga,2020-09-27
19749.9,Shivamogga,2020-09-28
19854.0,Shivamogga,2020-09-29
19949.3,Shivamogga,2020-09-30
20036.7,Shivamogga,2020-10-01
20117.3,Shivamogga,2020-10-02
20191.8,Shivamogga,2020-10-03
20260.8,Shivamogga,2020-10-04
20325.0,Shivamogga,2020-10-05
20384.8,Shivamogga,2020-10-06
20492.8,Shivamogga,2020-10-07
20541.6,Shivamogga,2020-10-08
20587.5,Shivamogga,2020-10-09
20630.5,Shivamogga,2020-10-10
20671.0,Shivamogga,2020-10-11
20709.1,Shivamogga,2020-10-12
20745.0,Shivamogga,2020-10-13
20778.9,Shivamogga,2020-10-14
20810.8,Shivamogga,2020-10-15
20840.9,Shivamogga,2020-10-16
20869.4,Shivamogga,2020-10-17
20896.3,Shivamogga,2020-10-18
20921.7,Shivamogga,2020-10-19
20945.7,Shivamogga,2020-10-20
20968.4,Shivamogga,2020-10-21
20989.8,Shivamogga,2020-10-22
21010.1,Shivamogga,2020-10-23
21029.4,Shivamogga,2020-10-24
21047.6,Shivamogga,2020-10-25
21064.8,Shivamogga,2020-10-26
21081.1,Shivamogga,2020-10-27
21096.5,Shivamogga,2020-10-28
21111.1,Shivamogga,2020-10-29
21124.9,Shivamogga,2020-10-30
21138.0,Shivamogga,2020-10-31
57.6627,Tumakuru,2020-05-20
56.8186,Tumakuru,2020-05-21
55.9545,Tumakuru,2020-05-22
55.2134,Tumakuru,2020-05-23
54.6995,Tumakuru,2020-05-24
54.3888,Tumakuru,2020-05-25
54.2615,Tumakuru,2020-05-26
54.3017,Tumakuru,2020-05-27
54.4965,Tumakuru,2020-05-28
54.8361,Tumakuru,2020-05-29
55.3129,Tumakuru,2020-05-30
55.9216,Tumakuru,2020-05-31
56.6591,Tumakuru,2020-06-01
57.5238,Tumakuru,2020-06-02
58.5156,Tumakuru,2020-06-03
59.6363,Tumakuru,2020-06-04
60.8887,Tumakuru,2020-06-05
62.2772,Tumakuru,2020-06-06
63.8072,Tumakuru,2020-06-07
65.4854,Tumakuru,2020-06-08
67.6835,Tumakuru,2020-06-09
70.8894,Tumakuru,2020-06-10
75.344,Tumakuru,2020-06-11
81.3663,Tumakuru,2020-06-12
89.3757,Tumakuru,2020-06-13
99.9198,Tumakuru,2020-06-14
113.711,Tumakuru,2020-06-15
131.67600000000002,Tumakuru,2020-06-16
152.533,Tumakuru,2020-06-17
174.485,Tumakuru,2020-06-18
197.808,Tumakuru,2020-06-19
222.785,Tumakuru,2020-06-20
249.706,Tumakuru,2020-06-21
278.877,Tumakuru,2020-06-22
310.619,Tumakuru,2020-06-23
345.274,Tumakuru,2020-06-24
383.213,Tumakuru,2020-06-25
424.83099999999996,Tumakuru,2020-06-26
470.561,Tumakuru,2020-06-27
518.971,Tumakuru,2020-06-28
568.576,Tumakuru,2020-06-29
619.688,Tumakuru,2020-06-30
672.6010000000001,Tumakuru,2020-07-01
727.597,Tumakuru,2020-07-02
784.946,Tumakuru,2020-07-03
844.916,Tumakuru,2020-07-04
907.768,Tumakuru,2020-07-05
973.7639999999999,Tumakuru,2020-07-06
1043.17,Tumakuru,2020-07-07
1116.25,Tumakuru,2020-07-08
1193.21,Tumakuru,2020-07-09
1280.1,Tumakuru,2020-07-10
1383.48,Tumakuru,2020-07-11
1504.7,Tumakuru,2020-07-12
1645.4,Tumakuru,2020-07-13
1774.08,Tumakuru,2020-07-14
1864.71,Tumakuru,2020-07-15
1944.88,Tumakuru,2020-07-16
2036.23,Tumakuru,2020-07-17
2138.67,Tumakuru,2020-07-18
2252.26,Tumakuru,2020-07-19
2377.13,Tumakuru,2020-07-20
2513.54,Tumakuru,2020-07-21
2661.84,Tumakuru,2020-07-22
2804.19,Tumakuru,2020-07-23
2925.23,Tumakuru,2020-07-24
3045.28,Tumakuru,2020-07-25
3182.02,Tumakuru,2020-07-26
3318.21,Tumakuru,2020-07-27
3448.04,Tumakuru,2020-07-28
3580.37,Tumakuru,2020-07-29
3713.83,Tumakuru,2020-07-30
3847.38,Tumakuru,2020-07-31
3980.23,Tumakuru,2020-08-01
4108.14,Tumakuru,2020-08-02
4234.18,Tumakuru,2020-08-03
4364.34,Tumakuru,2020-08-04
4498.27,Tumakuru,2020-08-05
4635.7,Tumakuru,2020-08-06
4776.39,Tumakuru,2020-08-07
4920.15,Tumakuru,2020-08-08
5066.83,Tumakuru,2020-08-09
5216.31,Tumakuru,2020-08-10
5376.11,Tumakuru,2020-08-11
5554.97,Tumakuru,2020-08-12
5753.74,Tumakuru,2020-08-13
5971.77,Tumakuru,2020-08-14
6208.76,Tumakuru,2020-08-15
6457.87,Tumakuru,2020-08-16
6708.92,Tumakuru,2020-08-17
6959.28,Tumakuru,2020-08-18
7210.27,Tumakuru,2020-08-19
7463.03,Tumakuru,2020-08-20
7718.53,Tumakuru,2020-08-21
7977.62,Tumakuru,2020-08-22
8240.95,Tumakuru,2020-08-23
8509.08,Tumakuru,2020-08-24
8782.6,Tumakuru,2020-08-25
9062.53,Tumakuru,2020-08-26
9349.76,Tumakuru,2020-08-27
9644.6,Tumakuru,2020-08-28
9947.39,Tumakuru,2020-08-29
10258.4,Tumakuru,2020-08-30
10577.9,Tumakuru,2020-08-31
10898.0,Tumakuru,2020-09-01
11211.7,Tumakuru,2020-09-02
11520.2,Tumakuru,2020-09-03
11824.7,Tumakuru,2020-09-04
12116.4,Tumakuru,2020-09-05
12388.1,Tumakuru,2020-09-06
12642.4,Tumakuru,2020-09-07
12896.9,Tumakuru,2020-09-08
13167.1,Tumakuru,2020-09-09
13453.3,Tumakuru,2020-09-10
13739.0,Tumakuru,2020-09-11
14024.5,Tumakuru,2020-09-12
14323.8,Tumakuru,2020-09-13
14634.8,Tumakuru,2020-09-14
14903.1,Tumakuru,2020-09-15
15094.4,Tumakuru,2020-09-16
15228.8,Tumakuru,2020-09-17
15366.9,Tumakuru,2020-09-18
15553.9,Tumakuru,2020-09-19
15783.7,Tumakuru,2020-09-20
16051.7,Tumakuru,2020-09-21
16354.1,Tumakuru,2020-09-22
16659.7,Tumakuru,2020-09-23
16934.0,Tumakuru,2020-09-24
17173.8,Tumakuru,2020-09-25
17384.0,Tumakuru,2020-09-26
17587.8,Tumakuru,2020-09-27
17804.1,Tumakuru,2020-09-28
18031.9,Tumakuru,2020-09-29
18270.8,Tumakuru,2020-09-30
18494.3,Tumakuru,2020-10-01
18696.4,Tumakuru,2020-10-02
18892.7,Tumakuru,2020-10-03
19082.7,Tumakuru,2020-10-04
19266.0,Tumakuru,2020-10-05
19442.2,Tumakuru,2020-10-06
19767.8,Tumakuru,2020-10-07
19916.8,Tumakuru,2020-10-08
20057.6,Tumakuru,2020-10-09
20190.7,Tumakuru,2020-10-10
20316.6,Tumakuru,2020-10-11
20435.8,Tumakuru,2020-10-12
20548.7,Tumakuru,2020-10-13
20655.6,Tumakuru,2020-10-14
20757.0,Tumakuru,2020-10-15
20853.1,Tumakuru,2020-10-16
20944.3,Tumakuru,2020-10-17
21030.7,Tumakuru,2020-10-18
21112.8,Tumakuru,2020-10-19
21190.6,Tumakuru,2020-10-20
21264.5,Tumakuru,2020-10-21
21334.6,Tumakuru,2020-10-22
21401.1,Tumakuru,2020-10-23
21464.3,Tumakuru,2020-10-24
21524.3,Tumakuru,2020-10-25
21581.2,Tumakuru,2020-10-26
21635.3,Tumakuru,2020-10-27
21686.6,Tumakuru,2020-10-28
21735.4,Tumakuru,2020-10-29
21781.7,Tumakuru,2020-10-30
21825.6,Tumakuru,2020-10-31
696.675,Udupi,2020-05-19
772.9839999999997,Udupi,2020-05-20
788.9760000000001,Udupi,2020-05-21
773.1210000000003,Udupi,2020-05-22
741.821,Udupi,2020-05-23
704.3589999999997,Udupi,2020-05-24
687.336,Udupi,2020-05-25
694.8789999999997,Udupi,2020-05-26
711.6010000000001,Udupi,2020-05-27
730.706,Udupi,2020-05-28
749.321,Udupi,2020-05-29
766.341,Udupi,2020-05-30
781.449,Udupi,2020-05-31
799.9169999999997,Udupi,2020-06-01
820.215,Udupi,2020-06-02
838.5310000000003,Udupi,2020-06-03
856.0260000000003,Udupi,2020-06-04
873.3789999999997,Udupi,2020-06-05
890.987,Udupi,2020-06-06
909.097,Udupi,2020-06-07
927.8610000000001,Udupi,2020-06-08
947.385,Udupi,2020-06-09
967.747,Udupi,2020-06-10
989.0110000000001,Udupi,2020-06-11
1011.23,Udupi,2020-06-12
1034.46,Udupi,2020-06-13
1058.74,Udupi,2020-06-14
1084.13,Udupi,2020-06-15
1110.69,Udupi,2020-06-16
1138.46,Udupi,2020-06-17
1167.5,Udupi,2020-06-18
1197.87,Udupi,2020-06-19
1229.63,Udupi,2020-06-20
1262.84,Udupi,2020-06-21
1297.58,Udupi,2020-06-22
1333.9,Udupi,2020-06-23
1375.98,Udupi,2020-06-24
1426.62,Udupi,2020-06-25
1484.79,Udupi,2020-06-26
1550.18,Udupi,2020-06-27
1622.88,Udupi,2020-06-28
1703.31,Udupi,2020-06-29
1792.09,Udupi,2020-06-30
1889.9,Udupi,2020-07-01
1997.58,Udupi,2020-07-02
2116.05,Udupi,2020-07-03
2246.37,Udupi,2020-07-04
2389.69,Udupi,2020-07-05
2547.31,Udupi,2020-07-06
2720.63,Udupi,2020-07-07
2911.21,Udupi,2020-07-08
3120.74,Udupi,2020-07-09
3351.11,Udupi,2020-07-10
3604.37,Udupi,2020-07-11
3882.78,Udupi,2020-07-12
4178.06,Udupi,2020-07-13
4446.57,Udupi,2020-07-14
4670.68,Udupi,2020-07-15
4869.97,Udupi,2020-07-16
5055.96,Udupi,2020-07-17
5235.48,Udupi,2020-07-18
5440.32,Udupi,2020-07-19
5689.12,Udupi,2020-07-20
5972.59,Udupi,2020-07-21
6285.84,Udupi,2020-07-22
6575.13,Udupi,2020-07-23
6810.94,Udupi,2020-07-24
7015.14,Udupi,2020-07-25
7200.66,Udupi,2020-07-26
7375.13,Udupi,2020-07-27
7575.69,Udupi,2020-07-28
7816.96,Udupi,2020-07-29
8080.72,Udupi,2020-07-30
8356.78,Udupi,2020-07-31
8639.48,Udupi,2020-08-01
8925.62,Udupi,2020-08-02
9213.44,Udupi,2020-08-03
9501.94,Udupi,2020-08-04
9790.56,Udupi,2020-08-05
10079.0,Udupi,2020-08-06
10356.5,Udupi,2020-08-07
10618.9,Udupi,2020-08-08
10872.4,Udupi,2020-08-09
11120.8,Udupi,2020-08-10
11366.0,Udupi,2020-08-11
11609.1,Udupi,2020-08-12
11819.8,Udupi,2020-08-13
11985.5,Udupi,2020-08-14
12123.6,Udupi,2020-08-15
12260.8,Udupi,2020-08-16
12408.0,Udupi,2020-08-17
12557.6,Udupi,2020-08-18
12705.4,Udupi,2020-08-19
12849.3,Udupi,2020-08-20
13010.1,Udupi,2020-08-21
13196.7,Udupi,2020-08-22
13397.5,Udupi,2020-08-23
13605.9,Udupi,2020-08-24
13818.3,Udupi,2020-08-25
14032.7,Udupi,2020-08-26
14202.6,Udupi,2020-08-27
14307.2,Udupi,2020-08-28
14371.5,Udupi,2020-08-29
14410.9,Udupi,2020-08-30
