Predicted Infected,District,Date
182.27900000000002,Bengaluru Urban,2020-05-06
187.505,Bengaluru Urban,2020-05-07
192.704,Bengaluru Urban,2020-05-08
197.90200000000002,Bengaluru Urban,2020-05-09
203.118,Bengaluru Urban,2020-05-10
208.365,Bengaluru Urban,2020-05-11
213.65599999999998,Bengaluru Urban,2020-05-12
219.0,Bengaluru Urban,2020-05-13
224.405,Bengaluru Urban,2020-05-14
229.875,Bengaluru Urban,2020-05-15
235.417,Bengaluru Urban,2020-05-16
241.033,Bengaluru Urban,2020-05-17
246.72799999999998,Bengaluru Urban,2020-05-18
252.676,Bengaluru Urban,2020-05-19
259.008,Bengaluru Urban,2020-05-20
265.68,Bengaluru Urban,2020-05-21
272.659,Bengaluru Urban,2020-05-22
279.922,Bengaluru Urban,2020-05-23
287.45099999999996,Bengaluru Urban,2020-05-24
295.2340000000001,Bengaluru Urban,2020-05-25
303.829,Bengaluru Urban,2020-05-26
313.685,Bengaluru Urban,2020-05-27
324.685,Bengaluru Urban,2020-05-28
336.751,Bengaluru Urban,2020-05-29
349.83,Bengaluru Urban,2020-05-30
360.115,Bengaluru Urban,2020-05-31
365.12300000000016,Bengaluru Urban,2020-06-01
366.344,Bengaluru Urban,2020-06-02
367.17199999999997,Bengaluru Urban,2020-06-03
369.84,Bengaluru Urban,2020-06-04
373.967,Bengaluru Urban,2020-06-05
379.264,Bengaluru Urban,2020-06-06
386.921,Bengaluru Urban,2020-06-07
397.974,Bengaluru Urban,2020-06-08
412.105,Bengaluru Urban,2020-06-09
429.11300000000006,Bengaluru Urban,2020-06-10
448.892,Bengaluru Urban,2020-06-11
471.414,Bengaluru Urban,2020-06-12
496.714,Bengaluru Urban,2020-06-13
524.883,Bengaluru Urban,2020-06-14
556.056,Bengaluru Urban,2020-06-15
590.414,Bengaluru Urban,2020-06-16
628.174,Bengaluru Urban,2020-06-17
669.5930000000002,Bengaluru Urban,2020-06-18
714.9639999999997,Bengaluru Urban,2020-06-19
771.623,Bengaluru Urban,2020-06-20
847.5,Bengaluru Urban,2020-06-21
944.6139999999999,Bengaluru Urban,2020-06-22
1065.83,Bengaluru Urban,2020-06-23
1214.9,Bengaluru Urban,2020-06-24
1396.62,Bengaluru Urban,2020-06-25
1616.9,Bengaluru Urban,2020-06-26
1883.01,Bengaluru Urban,2020-06-27
2203.23,Bengaluru Urban,2020-06-28
2587.6,Bengaluru Urban,2020-06-29
3048.75,Bengaluru Urban,2020-06-30
3601.87,Bengaluru Urban,2020-07-01
4265.17,Bengaluru Urban,2020-07-02
5060.49,Bengaluru Urban,2020-07-03
6014.01,Bengaluru Urban,2020-07-04
7157.09,Bengaluru Urban,2020-07-05
8386.09,Bengaluru Urban,2020-07-06
9596.47,Bengaluru Urban,2020-07-07
10814.5,Bengaluru Urban,2020-07-08
12061.8,Bengaluru Urban,2020-07-09
13357.1,Bengaluru Urban,2020-07-10
14716.3,Bengaluru Urban,2020-07-11
16154.2,Bengaluru Urban,2020-07-12
17684.0,Bengaluru Urban,2020-07-13
19320.4,Bengaluru Urban,2020-07-14
21077.4,Bengaluru Urban,2020-07-15
22967.4,Bengaluru Urban,2020-07-16
25003.2,Bengaluru Urban,2020-07-17
27182.6,Bengaluru Urban,2020-07-18
29504.4,Bengaluru Urban,2020-07-19
31831.3,Bengaluru Urban,2020-07-20
34051.5,Bengaluru Urban,2020-07-21
36205.8,Bengaluru Urban,2020-07-22
38326.1,Bengaluru Urban,2020-07-23
40437.4,Bengaluru Urban,2020-07-24
42559.4,Bengaluru Urban,2020-07-25
44707.8,Bengaluru Urban,2020-07-26
46895.7,Bengaluru Urban,2020-07-27
49133.8,Bengaluru Urban,2020-07-28
51431.1,Bengaluru Urban,2020-07-29
53795.3,Bengaluru Urban,2020-07-30
56362.5,Bengaluru Urban,2020-07-31
59227.1,Bengaluru Urban,2020-08-01
61907.2,Bengaluru Urban,2020-08-02
64064.1,Bengaluru Urban,2020-08-03
65824.8,Bengaluru Urban,2020-08-04
67460.8,Bengaluru Urban,2020-08-05
69143.7,Bengaluru Urban,2020-08-06
71056.7,Bengaluru Urban,2020-08-07
73217.4,Bengaluru Urban,2020-08-08
75470.0,Bengaluru Urban,2020-08-09
77794.5,Bengaluru Urban,2020-08-10
80175.8,Bengaluru Urban,2020-08-11
82603.0,Bengaluru Urban,2020-08-12
85068.0,Bengaluru Urban,2020-08-13
87564.9,Bengaluru Urban,2020-08-14
90089.3,Bengaluru Urban,2020-08-15
92638.0,Bengaluru Urban,2020-08-16
95209.5,Bengaluru Urban,2020-08-17
97802.8,Bengaluru Urban,2020-08-18
100416.0,Bengaluru Urban,2020-08-19
103049.0,Bengaluru Urban,2020-08-20
105699.0,Bengaluru Urban,2020-08-21
108365.0,Bengaluru Urban,2020-08-22
111046.0,Bengaluru Urban,2020-08-23
113744.0,Bengaluru Urban,2020-08-24
116457.0,Bengaluru Urban,2020-08-25
119186.0,Bengaluru Urban,2020-08-26
121931.0,Bengaluru Urban,2020-08-27
124692.0,Bengaluru Urban,2020-08-28
127470.0,Bengaluru Urban,2020-08-29
130264.0,Bengaluru Urban,2020-08-30
133074.0,Bengaluru Urban,2020-08-31
135899.0,Bengaluru Urban,2020-09-01
138741.0,Bengaluru Urban,2020-09-02
141599.0,Bengaluru Urban,2020-09-03
144473.0,Bengaluru Urban,2020-09-04
147363.0,Bengaluru Urban,2020-09-05
150269.0,Bengaluru Urban,2020-09-06
153192.0,Bengaluru Urban,2020-09-07
156130.0,Bengaluru Urban,2020-09-08
159085.0,Bengaluru Urban,2020-09-09
162055.0,Bengaluru Urban,2020-09-10
165043.0,Bengaluru Urban,2020-09-11
168116.0,Bengaluru Urban,2020-09-12
171320.0,Bengaluru Urban,2020-09-13
174623.0,Bengaluru Urban,2020-09-14
178002.0,Bengaluru Urban,2020-09-15
181442.0,Bengaluru Urban,2020-09-16
184930.0,Bengaluru Urban,2020-09-17
188459.0,Bengaluru Urban,2020-09-18
191917.0,Bengaluru Urban,2020-09-19
195228.0,Bengaluru Urban,2020-09-20
198421.0,Bengaluru Urban,2020-09-21
201521.0,Bengaluru Urban,2020-09-22
204544.0,Bengaluru Urban,2020-09-23
207501.0,Bengaluru Urban,2020-09-24
210625.0,Bengaluru Urban,2020-09-25
214083.0,Bengaluru Urban,2020-09-26
217813.0,Bengaluru Urban,2020-09-27
221774.0,Bengaluru Urban,2020-09-28
225933.0,Bengaluru Urban,2020-09-29
230128.0,Bengaluru Urban,2020-09-30
234249.0,Bengaluru Urban,2020-10-01
238343.0,Bengaluru Urban,2020-10-02
242441.0,Bengaluru Urban,2020-10-03
246571.0,Bengaluru Urban,2020-10-04
250752.0,Bengaluru Urban,2020-10-05
255001.0,Bengaluru Urban,2020-10-06
263746.0,Bengaluru Urban,2020-10-07
268261.0,Bengaluru Urban,2020-10-08
272880.0,Bengaluru Urban,2020-10-09
277610.0,Bengaluru Urban,2020-10-10
282456.0,Bengaluru Urban,2020-10-11
287422.0,Bengaluru Urban,2020-10-12
292513.0,Bengaluru Urban,2020-10-13
297733.0,Bengaluru Urban,2020-10-14
303085.0,Bengaluru Urban,2020-10-15
308574.0,Bengaluru Urban,2020-10-16
314203.0,Bengaluru Urban,2020-10-17
319975.0,Bengaluru Urban,2020-10-18
325895.0,Bengaluru Urban,2020-10-19
331966.0,Bengaluru Urban,2020-10-20
338191.0,Bengaluru Urban,2020-10-21
344575.0,Bengaluru Urban,2020-10-22
351120.0,Bengaluru Urban,2020-10-23
357831.0,Bengaluru Urban,2020-10-24
364712.0,Bengaluru Urban,2020-10-25
371766.0,Bengaluru Urban,2020-10-26
378998.0,Bengaluru Urban,2020-10-27
386411.0,Bengaluru Urban,2020-10-28
394009.0,Bengaluru Urban,2020-10-29
401796.0,Bengaluru Urban,2020-10-30
409778.0,Bengaluru Urban,2020-10-31
14.7081,Bidar,2020-04-20
14.3871,Bidar,2020-04-21
14.0515,Bidar,2020-04-22
13.7169,Bidar,2020-04-23
13.3918,Bidar,2020-04-24
13.0805,Bidar,2020-04-25
12.7849,Bidar,2020-04-26
12.5057,Bidar,2020-04-27
12.2429,Bidar,2020-04-28
11.995999999999999,Bidar,2020-04-29
11.7643,Bidar,2020-04-30
11.547,Bidar,2020-05-01
11.3434,Bidar,2020-05-02
11.1526,Bidar,2020-05-03
11.1273,Bidar,2020-05-04
11.3407,Bidar,2020-05-05
11.7167,Bidar,2020-05-06
12.2134,Bidar,2020-05-07
12.8096,Bidar,2020-05-08
13.4958,Bidar,2020-05-09
14.27,Bidar,2020-05-10
15.1347,Bidar,2020-05-11
16.0956,Bidar,2020-05-12
17.1604,Bidar,2020-05-13
18.3388,Bidar,2020-05-14
19.642,Bidar,2020-05-15
21.0826,Bidar,2020-05-16
22.6747,Bidar,2020-05-17
24.4342,Bidar,2020-05-18
26.3785,Bidar,2020-05-19
28.5269,Bidar,2020-05-20
30.901,Bidar,2020-05-21
33.5242,Bidar,2020-05-22
36.4227,Bidar,2020-05-23
39.6256,Bidar,2020-05-24
43.1646,Bidar,2020-05-25
47.0751,Bidar,2020-05-26
51.3961,Bidar,2020-05-27
56.1706,Bidar,2020-05-28
61.4463,Bidar,2020-05-29
67.2757,Bidar,2020-05-30
73.717,Bidar,2020-05-31
80.8343,Bidar,2020-06-01
88.6916,Bidar,2020-06-02
97.3623,Bidar,2020-06-03
106.935,Bidar,2020-06-04
117.505,Bidar,2020-06-05
127.289,Bidar,2020-06-06
135.235,Bidar,2020-06-07
142.066,Bidar,2020-06-08
148.167,Bidar,2020-06-09
153.75,Bidar,2020-06-10
158.93200000000004,Bidar,2020-06-11
163.781,Bidar,2020-06-12
168.34,Bidar,2020-06-13
173.438,Bidar,2020-06-14
179.415,Bidar,2020-06-15
185.845,Bidar,2020-06-16
192.50099999999998,Bidar,2020-06-17
199.264,Bidar,2020-06-18
206.07299999999998,Bidar,2020-06-19
212.892,Bidar,2020-06-20
219.706,Bidar,2020-06-21
226.50400000000002,Bidar,2020-06-22
233.283,Bidar,2020-06-23
240.03900000000002,Bidar,2020-06-24
246.77200000000002,Bidar,2020-06-25
253.48,Bidar,2020-06-26
260.163,Bidar,2020-06-27
268.41,Bidar,2020-06-28
279.172,Bidar,2020-06-29
291.9290000000001,Bidar,2020-06-30
306.475,Bidar,2020-07-01
322.781,Bidar,2020-07-02
340.915,Bidar,2020-07-03
361.00699999999995,Bidar,2020-07-04
381.522,Bidar,2020-07-05
401.777,Bidar,2020-07-06
422.76199999999994,Bidar,2020-07-07
445.13599999999997,Bidar,2020-07-08
469.374,Bidar,2020-07-09
495.85900000000004,Bidar,2020-07-10
524.931,Bidar,2020-07-11
556.919,Bidar,2020-07-12
592.02,Bidar,2020-07-13
630.495,Bidar,2020-07-14
672.757,Bidar,2020-07-15
719.2310000000001,Bidar,2020-07-16
770.3660000000001,Bidar,2020-07-17
826.6460000000003,Bidar,2020-07-18
876.238,Bidar,2020-07-19
912.818,Bidar,2020-07-20
941.956,Bidar,2020-07-21
966.819,Bidar,2020-07-22
997.472,Bidar,2020-07-23
1038.54,Bidar,2020-07-24
1086.27,Bidar,2020-07-25
1138.62,Bidar,2020-07-26
1194.54,Bidar,2020-07-27
1253.47,Bidar,2020-07-28
1315.15,Bidar,2020-07-29
1379.48,Bidar,2020-07-30
1446.5,Bidar,2020-07-31
1516.28,Bidar,2020-08-01
1588.87,Bidar,2020-08-02
1664.35,Bidar,2020-08-03
1742.8,Bidar,2020-08-04
1824.33,Bidar,2020-08-05
1909.07,Bidar,2020-08-06
1997.12,Bidar,2020-08-07
2088.62,Bidar,2020-08-08
2183.7,Bidar,2020-08-09
2264.09,Bidar,2020-08-10
2321.73,Bidar,2020-08-11
2366.28,Bidar,2020-08-12
2420.34,Bidar,2020-08-13
2494.69,Bidar,2020-08-14
2582.19,Bidar,2020-08-15
2679.0,Bidar,2020-08-16
2783.09,Bidar,2020-08-17
2893.43,Bidar,2020-08-18
2995.28,Bidar,2020-08-19
3090.13,Bidar,2020-08-20
3187.6,Bidar,2020-08-21
3285.94,Bidar,2020-08-22
3384.25,Bidar,2020-08-23
3481.97,Bidar,2020-08-24
3578.84,Bidar,2020-08-25
3674.77,Bidar,2020-08-26
3769.71,Bidar,2020-08-27
3863.63,Bidar,2020-08-28
3956.54,Bidar,2020-08-29
4048.44,Bidar,2020-08-30
4139.34,Bidar,2020-08-31
4229.24,Bidar,2020-09-01
4318.15,Bidar,2020-09-02
4406.08,Bidar,2020-09-03
4493.05,Bidar,2020-09-04
4579.06,Bidar,2020-09-05
4664.12,Bidar,2020-09-06
4748.24,Bidar,2020-09-07
4831.43,Bidar,2020-09-08
4913.71,Bidar,2020-09-09
4995.08,Bidar,2020-09-10
5075.55,Bidar,2020-09-11
5155.13,Bidar,2020-09-12
5233.83,Bidar,2020-09-13
5311.66,Bidar,2020-09-14
5388.61,Bidar,2020-09-15
5464.7,Bidar,2020-09-16
5539.93,Bidar,2020-09-17
5614.31,Bidar,2020-09-18
5687.87,Bidar,2020-09-19
5760.6,Bidar,2020-09-20
5832.52,Bidar,2020-09-21
5903.64,Bidar,2020-09-22
5973.97,Bidar,2020-09-23
6043.5,Bidar,2020-09-24
6112.27,Bidar,2020-09-25
6180.26,Bidar,2020-09-26
6247.49,Bidar,2020-09-27
6313.97,Bidar,2020-09-28
6379.7,Bidar,2020-09-29
6444.7,Bidar,2020-09-30
6508.97,Bidar,2020-10-01
6572.52,Bidar,2020-10-02
6635.36,Bidar,2020-10-03
6697.5,Bidar,2020-10-04
6758.93,Bidar,2020-10-05
6819.68,Bidar,2020-10-06
6939.14,Bidar,2020-10-07
6997.86,Bidar,2020-10-08
7055.92,Bidar,2020-10-09
7113.34,Bidar,2020-10-10
7170.1,Bidar,2020-10-11
7226.23,Bidar,2020-10-12
7281.73,Bidar,2020-10-13
7336.6,Bidar,2020-10-14
7390.85,Bidar,2020-10-15
7444.5,Bidar,2020-10-16
7497.53,Bidar,2020-10-17
7549.98,Bidar,2020-10-18
7601.83,Bidar,2020-10-19
7653.09,Bidar,2020-10-20
7703.78,Bidar,2020-10-21
7753.9,Bidar,2020-10-22
7803.45,Bidar,2020-10-23
7852.44,Bidar,2020-10-24
7900.88,Bidar,2020-10-25
7948.77,Bidar,2020-10-26
7996.12,Bidar,2020-10-27
8042.94,Bidar,2020-10-28
8089.23,Bidar,2020-10-29
8134.99,Bidar,2020-10-30
8180.24,Bidar,2020-10-31
22.8235,Chikkaballapura,2020-04-17
23.5073,Chikkaballapura,2020-04-18
24.1772,Chikkaballapura,2020-04-19
24.8348,Chikkaballapura,2020-04-20
25.4816,Chikkaballapura,2020-04-21
26.1186,Chikkaballapura,2020-04-22
26.7466,Chikkaballapura,2020-04-23
27.3663,Chikkaballapura,2020-04-24
27.9781,Chikkaballapura,2020-04-25
28.5826,Chikkaballapura,2020-04-26
29.1799,Chikkaballapura,2020-04-27
29.7704,Chikkaballapura,2020-04-28
30.3543,Chikkaballapura,2020-04-29
30.9317,Chikkaballapura,2020-04-30
31.5029,Chikkaballapura,2020-05-01
32.0678,Chikkaballapura,2020-05-02
32.6268,Chikkaballapura,2020-05-03
33.1797,Chikkaballapura,2020-05-04
33.7268,Chikkaballapura,2020-05-05
34.2682,Chikkaballapura,2020-05-06
34.8038,Chikkaballapura,2020-05-07
35.3338,Chikkaballapura,2020-05-08
35.8582,Chikkaballapura,2020-05-09
36.3771,Chikkaballapura,2020-05-10
36.8906,Chikkaballapura,2020-05-11
37.3988,Chikkaballapura,2020-05-12
37.9016,Chikkaballapura,2020-05-13
38.3991,Chikkaballapura,2020-05-14
38.8915,Chikkaballapura,2020-05-15
39.3787,Chikkaballapura,2020-05-16
39.8608,Chikkaballapura,2020-05-17
40.3379,Chikkaballapura,2020-05-18
40.81,Chikkaballapura,2020-05-19
41.2772,Chikkaballapura,2020-05-20
41.7395,Chikkaballapura,2020-05-21
44.1479,Chikkaballapura,2020-05-22
55.9534,Chikkaballapura,2020-05-23
100.902,Chikkaballapura,2020-05-24
174.541,Chikkaballapura,2020-05-25
237.995,Chikkaballapura,2020-05-26
293.796,Chikkaballapura,2020-05-27
343.87800000000016,Chikkaballapura,2020-05-28
389.72,Chikkaballapura,2020-05-29
432.454,Chikkaballapura,2020-05-30
465.561,Chikkaballapura,2020-05-31
485.30400000000003,Chikkaballapura,2020-06-01
495.57199999999995,Chikkaballapura,2020-06-02
499.24300000000005,Chikkaballapura,2020-06-03
498.42800000000005,Chikkaballapura,2020-06-04
494.66900000000004,Chikkaballapura,2020-06-05
489.079,Chikkaballapura,2020-06-06
482.45300000000003,Chikkaballapura,2020-06-07
475.351,Chikkaballapura,2020-06-08
468.158,Chikkaballapura,2020-06-09
461.131,Chikkaballapura,2020-06-10
454.43699999999995,Chikkaballapura,2020-06-11
448.175,Chikkaballapura,2020-06-12
442.397,Chikkaballapura,2020-06-13
437.121,Chikkaballapura,2020-06-14
432.345,Chikkaballapura,2020-06-15
428.051,Chikkaballapura,2020-06-16
424.212,Chikkaballapura,2020-06-17
420.795,Chikkaballapura,2020-06-18
417.76599999999996,Chikkaballapura,2020-06-19
415.791,Chikkaballapura,2020-06-20
415.347,Chikkaballapura,2020-06-21
416.202,Chikkaballapura,2020-06-22
418.195,Chikkaballapura,2020-06-23
421.221,Chikkaballapura,2020-06-24
425.219,Chikkaballapura,2020-06-25
430.167,Chikkaballapura,2020-06-26
436.07199999999995,Chikkaballapura,2020-06-27
442.969,Chikkaballapura,2020-06-28
450.916,Chikkaballapura,2020-06-29
459.995,Chikkaballapura,2020-06-30
470.30699999999996,Chikkaballapura,2020-07-01
481.975,Chikkaballapura,2020-07-02
495.144,Chikkaballapura,2020-07-03
509.98199999999997,Chikkaballapura,2020-07-04
526.682,Chikkaballapura,2020-07-05
545.4630000000002,Chikkaballapura,2020-07-06
566.572,Chikkaballapura,2020-07-07
590.289,Chikkaballapura,2020-07-08
616.93,Chikkaballapura,2020-07-09
646.85,Chikkaballapura,2020-07-10
680.45,Chikkaballapura,2020-07-11
718.177,Chikkaballapura,2020-07-12
760.5369999999997,Chikkaballapura,2020-07-13
808.096,Chikkaballapura,2020-07-14
861.49,Chikkaballapura,2020-07-15
921.432,Chikkaballapura,2020-07-16
988.725,Chikkaballapura,2020-07-17
1064.27,Chikkaballapura,2020-07-18
1149.07,Chikkaballapura,2020-07-19
1244.26,Chikkaballapura,2020-07-20
1343.93,Chikkaballapura,2020-07-21
1442.57,Chikkaballapura,2020-07-22
1541.48,Chikkaballapura,2020-07-23
1641.73,Chikkaballapura,2020-07-24
1744.18,Chikkaballapura,2020-07-25
1849.53,Chikkaballapura,2020-07-26
1948.54,Chikkaballapura,2020-07-27
2034.08,Chikkaballapura,2020-07-28
2109.06,Chikkaballapura,2020-07-29
2175.68,Chikkaballapura,2020-07-30
2235.67,Chikkaballapura,2020-07-31
2290.32,Chikkaballapura,2020-08-01
2340.62,Chikkaballapura,2020-08-02
2387.36,Chikkaballapura,2020-08-03
2434.15,Chikkaballapura,2020-08-04
2489.21,Chikkaballapura,2020-08-05
2556.47,Chikkaballapura,2020-08-06
2634.37,Chikkaballapura,2020-08-07
2721.83,Chikkaballapura,2020-08-08
2818.09,Chikkaballapura,2020-08-09
2906.87,Chikkaballapura,2020-08-10
2976.26,Chikkaballapura,2020-08-11
3030.77,Chikkaballapura,2020-08-12
3073.86,Chikkaballapura,2020-08-13
3108.15,Chikkaballapura,2020-08-14
3135.62,Chikkaballapura,2020-08-15
3165.46,Chikkaballapura,2020-08-16
3202.61,Chikkaballapura,2020-08-17
3243.77,Chikkaballapura,2020-08-18
3286.72,Chikkaballapura,2020-08-19
3330.0,Chikkaballapura,2020-08-20
3379.48,Chikkaballapura,2020-08-21
3439.6,Chikkaballapura,2020-08-22
3506.56,Chikkaballapura,2020-08-23
3577.96,Chikkaballapura,2020-08-24
3653.48,Chikkaballapura,2020-08-25
3732.92,Chikkaballapura,2020-08-26
3816.16,Chikkaballapura,2020-08-27
3903.18,Chikkaballapura,2020-08-28
3993.99,Chikkaballapura,2020-08-29
4088.64,Chikkaballapura,2020-08-30
4185.87,Chikkaballapura,2020-08-31
4284.88,Chikkaballapura,2020-09-01
4386.3,Chikkaballapura,2020-09-02
4490.59,Chikkaballapura,2020-09-03
4598.14,Chikkaballapura,2020-09-04
4709.3,Chikkaballapura,2020-09-05
4824.37,Chikkaballapura,2020-09-06
4934.75,Chikkaballapura,2020-09-07
5033.9,Chikkaballapura,2020-09-08
5124.27,Chikkaballapura,2020-09-09
5211.87,Chikkaballapura,2020-09-10
5301.1,Chikkaballapura,2020-09-11
5391.67,Chikkaballapura,2020-09-12
5483.37,Chikkaballapura,2020-09-13
5576.06,Chikkaballapura,2020-09-14
5669.61,Chikkaballapura,2020-09-15
5763.96,Chikkaballapura,2020-09-16
5859.03,Chikkaballapura,2020-09-17
5954.79,Chikkaballapura,2020-09-18
6051.2,Chikkaballapura,2020-09-19
6148.25,Chikkaballapura,2020-09-20
6245.92,Chikkaballapura,2020-09-21
6344.19,Chikkaballapura,2020-09-22
6436.58,Chikkaballapura,2020-09-23
6518.45,Chikkaballapura,2020-09-24
6592.0,Chikkaballapura,2020-09-25
6663.84,Chikkaballapura,2020-09-26
6739.3,Chikkaballapura,2020-09-27
6818.44,Chikkaballapura,2020-09-28
6901.34,Chikkaballapura,2020-09-29
6988.09,Chikkaballapura,2020-09-30
7078.78,Chikkaballapura,2020-10-01
7173.56,Chikkaballapura,2020-10-02
7272.57,Chikkaballapura,2020-10-03
7375.99,Chikkaballapura,2020-10-04
7484.0,Chikkaballapura,2020-10-05
7596.77,Chikkaballapura,2020-10-06
7837.41,Chikkaballapura,2020-10-07
7965.71,Chikkaballapura,2020-10-08
8099.63,Chikkaballapura,2020-10-09
8239.42,Chikkaballapura,2020-10-10
8385.31,Chikkaballapura,2020-10-11
8537.57,Chikkaballapura,2020-10-12
8696.48,Chikkaballapura,2020-10-13
8862.33,Chikkaballapura,2020-10-14
9035.4,Chikkaballapura,2020-10-15
9216.01,Chikkaballapura,2020-10-16
9404.49,Chikkaballapura,2020-10-17
9601.17,Chikkaballapura,2020-10-18
9806.41,Chikkaballapura,2020-10-19
10020.6,Chikkaballapura,2020-10-20
10244.0,Chikkaballapura,2020-10-21
10477.2,Chikkaballapura,2020-10-22
10720.5,Chikkaballapura,2020-10-23
10974.4,Chikkaballapura,2020-10-24
11239.2,Chikkaballapura,2020-10-25
11515.5,Chikkaballapura,2020-10-26
11803.8,Chikkaballapura,2020-10-27
12104.6,Chikkaballapura,2020-10-28
12418.4,Chikkaballapura,2020-10-29
12745.7,Chikkaballapura,2020-10-30
13087.1,Chikkaballapura,2020-10-31
16.6167,Chikkamagaluru,2020-05-28
19.0166,Chikkamagaluru,2020-05-29
20.9896,Chikkamagaluru,2020-05-30
22.0717,Chikkamagaluru,2020-05-31
22.5559,Chikkamagaluru,2020-06-01
22.6498,Chikkamagaluru,2020-06-02
22.4991,Chikkamagaluru,2020-06-03
22.2045,Chikkamagaluru,2020-06-04
21.8348,Chikkamagaluru,2020-06-05
21.4357,Chikkamagaluru,2020-06-06
21.1259,Chikkamagaluru,2020-06-07
20.9695,Chikkamagaluru,2020-06-08
20.9285,Chikkamagaluru,2020-06-09
20.9744,Chikkamagaluru,2020-06-10
21.0859,Chikkamagaluru,2020-06-11
21.1575,Chikkamagaluru,2020-06-12
21.1312,Chikkamagaluru,2020-06-13
21.0458,Chikkamagaluru,2020-06-14
20.9279,Chikkamagaluru,2020-06-15
20.8757,Chikkamagaluru,2020-06-16
20.9626,Chikkamagaluru,2020-06-17
21.1793,Chikkamagaluru,2020-06-18
21.5243,Chikkamagaluru,2020-06-19
22.0026,Chikkamagaluru,2020-06-20
22.6253,Chikkamagaluru,2020-06-21
23.41,Chikkamagaluru,2020-06-22
24.3806,Chikkamagaluru,2020-06-23
25.568,Chikkamagaluru,2020-06-24
27.0111,Chikkamagaluru,2020-06-25
28.7581,Chikkamagaluru,2020-06-26
30.8676,Chikkamagaluru,2020-06-27
33.4111,Chikkamagaluru,2020-06-28
36.4748,Chikkamagaluru,2020-06-29
40.163000000000004,Chikkamagaluru,2020-06-30
44.0477,Chikkamagaluru,2020-07-01
47.6969,Chikkamagaluru,2020-07-02
51.1902,Chikkamagaluru,2020-07-03
54.5877,Chikkamagaluru,2020-07-04
57.9355,Chikkamagaluru,2020-07-05
61.2689,Chikkamagaluru,2020-07-06
64.6149,Chikkamagaluru,2020-07-07
67.9947,Chikkamagaluru,2020-07-08
71.4248,Chikkamagaluru,2020-07-09
74.9183,Chikkamagaluru,2020-07-10
78.486,Chikkamagaluru,2020-07-11
82.1365,Chikkamagaluru,2020-07-12
85.8772,Chikkamagaluru,2020-07-13
89.7145,Chikkamagaluru,2020-07-14
93.654,Chikkamagaluru,2020-07-15
98.8365,Chikkamagaluru,2020-07-16
106.54799999999999,Chikkamagaluru,2020-07-17
117.16,Chikkamagaluru,2020-07-18
131.217,Chikkamagaluru,2020-07-19
149.457,Chikkamagaluru,2020-07-20
172.854,Chikkamagaluru,2020-07-21
202.669,Chikkamagaluru,2020-07-22
233.514,Chikkamagaluru,2020-07-23
259.974,Chikkamagaluru,2020-07-24
283.073,Chikkamagaluru,2020-07-25
307.527,Chikkamagaluru,2020-07-26
337.538,Chikkamagaluru,2020-07-27
373.418,Chikkamagaluru,2020-07-28
415.54400000000004,Chikkamagaluru,2020-07-29
464.439,Chikkamagaluru,2020-07-30
520.875,Chikkamagaluru,2020-07-31
585.78,Chikkamagaluru,2020-08-01
660.25,Chikkamagaluru,2020-08-02
739.4060000000003,Chikkamagaluru,2020-08-03
818.529,Chikkamagaluru,2020-08-04
898.753,Chikkamagaluru,2020-08-05
980.993,Chikkamagaluru,2020-08-06
1065.96,Chikkamagaluru,2020-08-07
1154.24,Chikkamagaluru,2020-08-08
1246.36,Chikkamagaluru,2020-08-09
1342.78,Chikkamagaluru,2020-08-10
1443.93,Chikkamagaluru,2020-08-11
1547.09,Chikkamagaluru,2020-08-12
1649.99,Chikkamagaluru,2020-08-13
1753.41,Chikkamagaluru,2020-08-14
1857.94,Chikkamagaluru,2020-08-15
1964.05,Chikkamagaluru,2020-08-16
2072.12,Chikkamagaluru,2020-08-17
2182.45,Chikkamagaluru,2020-08-18
2295.29,Chikkamagaluru,2020-08-19
2410.83,Chikkamagaluru,2020-08-20
2529.26,Chikkamagaluru,2020-08-21
2650.74,Chikkamagaluru,2020-08-22
2775.4,Chikkamagaluru,2020-08-23
2903.38,Chikkamagaluru,2020-08-24
3034.79,Chikkamagaluru,2020-08-25
3169.76,Chikkamagaluru,2020-08-26
3308.39,Chikkamagaluru,2020-08-27
3450.79,Chikkamagaluru,2020-08-28
3597.09,Chikkamagaluru,2020-08-29
3747.38,Chikkamagaluru,2020-08-30
3901.79,Chikkamagaluru,2020-08-31
4060.41,Chikkamagaluru,2020-09-01
4223.38,Chikkamagaluru,2020-09-02
4390.79,Chikkamagaluru,2020-09-03
4562.79,Chikkamagaluru,2020-09-04
4739.47,Chikkamagaluru,2020-09-05
4920.9,Chikkamagaluru,2020-09-06
5107.16,Chikkamagaluru,2020-09-07
5286.96,Chikkamagaluru,2020-09-08
5451.78,Chikkamagaluru,2020-09-09
5604.76,Chikkamagaluru,2020-09-10
5748.29,Chikkamagaluru,2020-09-11
5884.14,Chikkamagaluru,2020-09-12
6013.68,Chikkamagaluru,2020-09-13
6137.93,Chikkamagaluru,2020-09-14
6289.7,Chikkamagaluru,2020-09-15
6498.31,Chikkamagaluru,2020-09-16
6762.09,Chikkamagaluru,2020-09-17
7031.29,Chikkamagaluru,2020-09-18
7263.97,Chikkamagaluru,2020-09-19
7468.29,Chikkamagaluru,2020-09-20
7650.4,Chikkamagaluru,2020-09-21
