Predicted Infected,District,Date
6193.28,Bagalakote,2020-08-25
6309.79,Bagalakote,2020-08-26
6436.88,Bagalakote,2020-08-27
6569.24,Bagalakote,2020-08-28
6698.17,Bagalakote,2020-08-29
6821.29,Bagalakote,2020-08-30
6941.67,Bagalakote,2020-08-31
7061.3,Bagalakote,2020-09-01
7181.47,Bagalakote,2020-09-02
7302.95,Bagalakote,2020-09-03
7426.23,Bagalakote,2020-09-04
7551.63,Bagalakote,2020-09-05
7659.33,Bagalakote,2020-09-06
7739.0,Bagalakote,2020-09-07
7800.53,Bagalakote,2020-09-08
7881.7,Bagalakote,2020-09-09
7996.41,Bagalakote,2020-09-10
8126.63,Bagalakote,2020-09-11
8262.53,Bagalakote,2020-09-12
8399.05,Bagalakote,2020-09-13
8533.52,Bagalakote,2020-09-14
8664.14,Bagalakote,2020-09-15
8800.87,Bagalakote,2020-09-16
8952.73,Bagalakote,2020-09-17
9118.58,Bagalakote,2020-09-18
9298.04,Bagalakote,2020-09-19
9491.19,Bagalakote,2020-09-20
9683.27,Bagalakote,2020-09-21
9864.73,Bagalakote,2020-09-22
10032.2,Bagalakote,2020-09-23
10184.7,Bagalakote,2020-09-24
10328.5,Bagalakote,2020-09-25
10467.8,Bagalakote,2020-09-26
10595.7,Bagalakote,2020-09-27
10702.4,Bagalakote,2020-09-28
10788.9,Bagalakote,2020-09-29
10857.9,Bagalakote,2020-09-30
10917.7,Bagalakote,2020-10-01
10973.9,Bagalakote,2020-10-02
11025.8,Bagalakote,2020-10-03
11073.4,Bagalakote,2020-10-04
11113.0,Bagalakote,2020-10-05
11143.6,Bagalakote,2020-10-06
11193.7,Bagalakote,2020-10-07
11215.3,Bagalakote,2020-10-08
11234.6,Bagalakote,2020-10-09
11251.9,Bagalakote,2020-10-10
11267.2,Bagalakote,2020-10-11
11280.9,Bagalakote,2020-10-12
11293.1,Bagalakote,2020-10-13
11303.9,Bagalakote,2020-10-14
11313.5,Bagalakote,2020-10-15
11322.0,Bagalakote,2020-10-16
11329.5,Bagalakote,2020-10-17
11336.2,Bagalakote,2020-10-18
11342.2,Bagalakote,2020-10-19
11347.5,Bagalakote,2020-10-20
11352.2,Bagalakote,2020-10-21
11356.3,Bagalakote,2020-10-22
11360.0,Bagalakote,2020-10-23
11363.3,Bagalakote,2020-10-24
11366.2,Bagalakote,2020-10-25
11368.8,Bagalakote,2020-10-26
11371.1,Bagalakote,2020-10-27
11373.1,Bagalakote,2020-10-28
11374.9,Bagalakote,2020-10-29
11376.5,Bagalakote,2020-10-30
11378.0,Bagalakote,2020-10-31
46.3925,Ballari,2020-05-08
48.6652,Ballari,2020-05-09
49.3002,Ballari,2020-05-10
48.9981,Ballari,2020-05-11
48.1963,Ballari,2020-05-12
47.1629,Ballari,2020-05-13
47.1797,Ballari,2020-05-14
49.2735,Ballari,2020-05-15
53.4869,Ballari,2020-05-16
60.1264,Ballari,2020-05-17
69.77199999999999,Ballari,2020-05-18
83.322,Ballari,2020-05-19
102.072,Ballari,2020-05-20
127.838,Ballari,2020-05-21
163.126,Ballari,2020-05-22
202.886,Ballari,2020-05-23
241.655,Ballari,2020-05-24
281.248,Ballari,2020-05-25
323.02099999999996,Ballari,2020-05-26
368.04900000000004,Ballari,2020-05-27
411.61300000000006,Ballari,2020-05-28
450.24199999999996,Ballari,2020-05-29
485.88,Ballari,2020-05-30
519.8,Ballari,2020-05-31
552.9630000000002,Ballari,2020-06-01
585.996,Ballari,2020-06-02
619.222,Ballari,2020-06-03
652.861,Ballari,2020-06-04
687.065,Ballari,2020-06-05
721.94,Ballari,2020-06-06
763.023,Ballari,2020-06-07
814.442,Ballari,2020-06-08
874.9910000000001,Ballari,2020-06-09
943.86,Ballari,2020-06-10
1020.71,Ballari,2020-06-11
1105.74,Ballari,2020-06-12
1187.8,Ballari,2020-06-13
1259.19,Ballari,2020-06-14
1323.72,Ballari,2020-06-15
1383.88,Ballari,2020-06-16
1451.67,Ballari,2020-06-17
1531.43,Ballari,2020-06-18
1618.44,Ballari,2020-06-19
1713.05,Ballari,2020-06-20
1815.79,Ballari,2020-06-21
1927.26,Ballari,2020-06-22
2048.07,Ballari,2020-06-23
2178.94,Ballari,2020-06-24
2320.64,Ballari,2020-06-25
2474.03,Ballari,2020-06-26
2644.71,Ballari,2020-06-27
2837.46,Ballari,2020-06-28
3052.69,Ballari,2020-06-29
3291.39,Ballari,2020-06-30
3555.05,Ballari,2020-07-01
3845.53,Ballari,2020-07-02
4132.59,Ballari,2020-07-03
4411.99,Ballari,2020-07-04
4704.45,Ballari,2020-07-05
5009.35,Ballari,2020-07-06
5326.46,Ballari,2020-07-07
5655.75,Ballari,2020-07-08
5963.29,Ballari,2020-07-09
6228.66,Ballari,2020-07-10
6519.53,Ballari,2020-07-11
6875.26,Ballari,2020-07-12
7278.24,Ballari,2020-07-13
7717.52,Ballari,2020-07-14
8185.26,Ballari,2020-07-15
8676.88,Ballari,2020-07-16
9190.62,Ballari,2020-07-17
9725.59,Ballari,2020-07-18
10281.5,Ballari,2020-07-19
10858.3,Ballari,2020-07-20
11422.6,Ballari,2020-07-21
11953.2,Ballari,2020-07-22
12462.5,Ballari,2020-07-23
12958.8,Ballari,2020-07-24
13447.1,Ballari,2020-07-25
13930.6,Ballari,2020-07-26
14411.5,Ballari,2020-07-27
14891.0,Ballari,2020-07-28
15370.0,Ballari,2020-07-29
15849.0,Ballari,2020-07-30
16328.3,Ballari,2020-07-31
16792.2,Ballari,2020-08-01
17231.4,Ballari,2020-08-02
17652.9,Ballari,2020-08-03
18061.2,Ballari,2020-08-04
18459.2,Ballari,2020-08-05
18848.8,Ballari,2020-08-06
19231.1,Ballari,2020-08-07
19607.1,Ballari,2020-08-08
19977.2,Ballari,2020-08-09
20341.8,Ballari,2020-08-10
20701.2,Ballari,2020-08-11
21055.4,Ballari,2020-08-12
21404.9,Ballari,2020-08-13
21770.8,Ballari,2020-08-14
22165.6,Ballari,2020-08-15
22580.6,Ballari,2020-08-16
23010.1,Ballari,2020-08-17
23450.6,Ballari,2020-08-18
23899.9,Ballari,2020-08-19
24356.5,Ballari,2020-08-20
24752.5,Ballari,2020-08-21
25048.5,Ballari,2020-08-22
25275.1,Ballari,2020-08-23
25499.9,Ballari,2020-08-24
25763.6,Ballari,2020-08-25
26054.3,Ballari,2020-08-26
26339.6,Ballari,2020-08-27
26588.2,Ballari,2020-08-28
26801.5,Ballari,2020-08-29
26990.3,Ballari,2020-08-30
27162.2,Ballari,2020-08-31
27322.1,Ballari,2020-09-01
27666.5,Ballari,2020-09-02
28262.5,Ballari,2020-09-03
28991.8,Ballari,2020-09-04
29787.0,Ballari,2020-09-05
30490.0,Ballari,2020-09-06
31022.6,Ballari,2020-09-07
31441.2,Ballari,2020-09-08
31783.3,Ballari,2020-09-09
32119.8,Ballari,2020-09-10
32489.4,Ballari,2020-09-11
32878.8,Ballari,2020-09-12
33279.7,Ballari,2020-09-13
33664.8,Ballari,2020-09-14
34018.7,Ballari,2020-09-15
34349.6,Ballari,2020-09-16
34662.6,Ballari,2020-09-17
34961.2,Ballari,2020-09-18
35247.5,Ballari,2020-09-19
35523.1,Ballari,2020-09-20
35788.8,Ballari,2020-09-21
36045.6,Ballari,2020-09-22
36293.9,Ballari,2020-09-23
36534.1,Ballari,2020-09-24
36775.8,Ballari,2020-09-25
37026.9,Ballari,2020-09-26
37284.8,Ballari,2020-09-27
37545.1,Ballari,2020-09-28
37805.4,Ballari,2020-09-29
38063.9,Ballari,2020-09-30
38285.6,Ballari,2020-10-01
38453.5,Ballari,2020-10-02
38585.7,Ballari,2020-10-03
38693.4,Ballari,2020-10-04
38784.0,Ballari,2020-10-05
38862.0,Ballari,2020-10-06
38991.7,Ballari,2020-10-07
39046.8,Ballari,2020-10-08
39096.7,Ballari,2020-10-09
39142.3,Ballari,2020-10-10
39184.0,Ballari,2020-10-11
39222.2,Ballari,2020-10-12
39257.4,Ballari,2020-10-13
39289.7,Ballari,2020-10-14
39319.5,Ballari,2020-10-15
39347.0,Ballari,2020-10-16
39372.2,Ballari,2020-10-17
39395.6,Ballari,2020-10-18
39417.0,Ballari,2020-10-19
39436.8,Ballari,2020-10-20
39455.1,Ballari,2020-10-21
39472.0,Ballari,2020-10-22
39487.5,Ballari,2020-10-23
39501.8,Ballari,2020-10-24
39515.0,Ballari,2020-10-25
39527.2,Ballari,2020-10-26
39538.4,Ballari,2020-10-27
39548.8,Ballari,2020-10-28
39558.4,Ballari,2020-10-29
39567.2,Ballari,2020-10-30
39575.3,Ballari,2020-10-31
86.4586,Belagavi,2020-04-13
87.814,Belagavi,2020-04-14
90.2565,Belagavi,2020-04-15
93.0903,Belagavi,2020-04-16
95.6816,Belagavi,2020-04-17
98.072,Belagavi,2020-04-18
100.295,Belagavi,2020-04-19
102.37899999999999,Belagavi,2020-04-20
104.346,Belagavi,2020-04-21
106.214,Belagavi,2020-04-22
107.99799999999999,Belagavi,2020-04-23
109.711,Belagavi,2020-04-24
111.36200000000001,Belagavi,2020-04-25
112.96,Belagavi,2020-04-26
114.51100000000001,Belagavi,2020-04-27
116.021,Belagavi,2020-04-28
117.494,Belagavi,2020-04-29
118.934,Belagavi,2020-04-30
120.344,Belagavi,2020-05-01
121.727,Belagavi,2020-05-02
123.084,Belagavi,2020-05-03
124.41799999999999,Belagavi,2020-05-04
125.729,Belagavi,2020-05-05
127.01899999999999,Belagavi,2020-05-06
128.29,Belagavi,2020-05-07
130.283,Belagavi,2020-05-08
133.775,Belagavi,2020-05-09
138.879,Belagavi,2020-05-10
145.77100000000004,Belagavi,2020-05-11
153.299,Belagavi,2020-05-12
160.278,Belagavi,2020-05-13
166.824,Belagavi,2020-05-14
173.02900000000002,Belagavi,2020-05-15
178.96900000000005,Belagavi,2020-05-16
184.708,Belagavi,2020-05-17
190.295,Belagavi,2020-05-18
194.699,Belagavi,2020-05-19
197.25400000000002,Belagavi,2020-05-20
198.422,Belagavi,2020-05-21
198.46400000000003,Belagavi,2020-05-22
197.59099999999998,Belagavi,2020-05-23
196.065,Belagavi,2020-05-24
194.088,Belagavi,2020-05-25
191.82,Belagavi,2020-05-26
189.38299999999998,Belagavi,2020-05-27
186.87,Belagavi,2020-05-28
184.351,Belagavi,2020-05-29
181.877,Belagavi,2020-05-30
179.485,Belagavi,2020-05-31
177.493,Belagavi,2020-06-01
176.127,Belagavi,2020-06-02
175.298,Belagavi,2020-06-03
174.93400000000003,Belagavi,2020-06-04
174.97400000000005,Belagavi,2020-06-05
175.373,Belagavi,2020-06-06
176.09,Belagavi,2020-06-07
177.27900000000002,Belagavi,2020-06-08
179.11,Belagavi,2020-06-09
181.588,Belagavi,2020-06-10
184.737,Belagavi,2020-06-11
188.592,Belagavi,2020-06-12
193.206,Belagavi,2020-06-13
198.642,Belagavi,2020-06-14
204.985,Belagavi,2020-06-15
212.33,Belagavi,2020-06-16
221.91400000000002,Belagavi,2020-06-17
235.372,Belagavi,2020-06-18
253.63400000000001,Belagavi,2020-06-19
277.932,Belagavi,2020-06-20
309.876,Belagavi,2020-06-21
351.566,Belagavi,2020-06-22
405.723,Belagavi,2020-06-23
475.71,Belagavi,2020-06-24
565.83,Belagavi,2020-06-25
675.0369999999998,Belagavi,2020-06-26
801.184,Belagavi,2020-06-27
948.169,Belagavi,2020-06-28
1120.52,Belagavi,2020-06-29
1323.55,Belagavi,2020-06-30
1540.72,Belagavi,2020-07-01
1754.07,Belagavi,2020-07-02
1966.37,Belagavi,2020-07-03
2180.02,Belagavi,2020-07-04
2395.44,Belagavi,2020-07-05
2612.93,Belagavi,2020-07-06
2834.28,Belagavi,2020-07-07
3061.12,Belagavi,2020-07-08
3294.89,Belagavi,2020-07-09
3536.94,Belagavi,2020-07-10
3791.66,Belagavi,2020-07-11
4063.48,Belagavi,2020-07-12
4353.9,Belagavi,2020-07-13
4626.42,Belagavi,2020-07-14
4871.97,Belagavi,2020-07-15
5127.96,Belagavi,2020-07-16
5404.86,Belagavi,2020-07-17
5699.19,Belagavi,2020-07-18
5994.25,Belagavi,2020-07-19
6277.69,Belagavi,2020-07-20
6552.11,Belagavi,2020-07-21
6836.17,Belagavi,2020-07-22
7143.22,Belagavi,2020-07-23
7468.98,Belagavi,2020-07-24
7826.88,Belagavi,2020-07-25
8218.93,Belagavi,2020-07-26
8633.98,Belagavi,2020-07-27
9054.16,Belagavi,2020-07-28
9464.08,Belagavi,2020-07-29
9860.1,Belagavi,2020-07-30
10239.5,Belagavi,2020-07-31
10606.1,Belagavi,2020-08-01
10963.1,Belagavi,2020-08-02
11255.7,Belagavi,2020-08-03
11495.6,Belagavi,2020-08-04
11734.0,Belagavi,2020-08-05
11980.0,Belagavi,2020-08-06
12208.7,Belagavi,2020-08-07
12424.0,Belagavi,2020-08-08
12657.5,Belagavi,2020-08-09
12907.1,Belagavi,2020-08-10
13171.4,Belagavi,2020-08-11
13449.4,Belagavi,2020-08-12
13740.3,Belagavi,2020-08-13
14043.8,Belagavi,2020-08-14
14359.1,Belagavi,2020-08-15
14632.3,Belagavi,2020-08-16
14859.0,Belagavi,2020-08-17
15076.9,Belagavi,2020-08-18
15283.6,Belagavi,2020-08-19
15477.7,Belagavi,2020-08-20
15658.7,Belagavi,2020-08-21
15841.6,Belagavi,2020-08-22
16031.8,Belagavi,2020-08-23
16221.6,Belagavi,2020-08-24
16409.4,Belagavi,2020-08-25
16594.5,Belagavi,2020-08-26
16776.0,Belagavi,2020-08-27
16980.3,Belagavi,2020-08-28
17217.3,Belagavi,2020-08-29
17448.1,Belagavi,2020-08-30
17651.2,Belagavi,2020-08-31
17831.6,Belagavi,2020-09-01
18001.6,Belagavi,2020-09-02
18170.7,Belagavi,2020-09-03
18338.6,Belagavi,2020-09-04
18505.4,Belagavi,2020-09-05
18670.7,Belagavi,2020-09-06
18834.6,Belagavi,2020-09-07
18997.0,Belagavi,2020-09-08
19157.9,Belagavi,2020-09-09
19298.0,Belagavi,2020-09-10
19404.5,Belagavi,2020-09-11
19485.2,Belagavi,2020-09-12
19546.8,Belagavi,2020-09-13
19594.4,Belagavi,2020-09-14
19678.0,Belagavi,2020-09-15
19846.7,Belagavi,2020-09-16
20064.6,Belagavi,2020-09-17
20303.2,Belagavi,2020-09-18
20569.2,Belagavi,2020-09-19
20859.1,Belagavi,2020-09-20
21134.4,Belagavi,2020-09-21
21367.0,Belagavi,2020-09-22
21565.8,Belagavi,2020-09-23
21735.7,Belagavi,2020-09-24
21880.8,Belagavi,2020-09-25
22005.9,Belagavi,2020-09-26
22114.7,Belagavi,2020-09-27
22210.1,Belagavi,2020-09-28
22294.2,Belagavi,2020-09-29
22368.9,Belagavi,2020-09-30
22435.5,Belagavi,2020-10-01
22495.1,Belagavi,2020-10-02
22554.6,Belagavi,2020-10-03
22618.5,Belagavi,2020-10-04
22685.2,Belagavi,2020-10-05
22753.5,Belagavi,2020-10-06
22885.6,Belagavi,2020-10-07
22947.9,Belagavi,2020-10-08
23007.6,Belagavi,2020-10-09
23064.9,Belagavi,2020-10-10
23119.9,Belagavi,2020-10-11
23172.7,Belagavi,2020-10-12
23223.3,Belagavi,2020-10-13
23271.8,Belagavi,2020-10-14
23318.3,Belagavi,2020-10-15
23362.9,Belagavi,2020-10-16
23405.7,Belagavi,2020-10-17
23446.7,Belagavi,2020-10-18
23486.0,Belagavi,2020-10-19
23523.7,Belagavi,2020-10-20
23559.8,Belagavi,2020-10-21
23594.4,Belagavi,2020-10-22
23627.6,Belagavi,2020-10-23
23659.4,Belagavi,2020-10-24
23689.9,Belagavi,2020-10-25
23719.2,Belagavi,2020-10-26
23747.2,Belagavi,2020-10-27
23774.1,Belagavi,2020-10-28
23799.8,Belagavi,2020-10-29
23824.5,Belagavi,2020-10-30
23848.2,Belagavi,2020-10-31
76.3853,Bengaluru Rural,2020-05-30
82.9364,Bengaluru Rural,2020-05-31
90.3783,Bengaluru Rural,2020-06-01
98.7915,Bengaluru Rural,2020-06-02
108.279,Bengaluru Rural,2020-06-03
118.965,Bengaluru Rural,2020-06-04
130.99200000000002,Bengaluru Rural,2020-06-05
144.523,Bengaluru Rural,2020-06-06
159.746,Bengaluru Rural,2020-06-07
176.868,Bengaluru Rural,2020-06-08
196.12599999999998,Bengaluru Rural,2020-06-09
217.787,Bengaluru Rural,2020-06-10
242.148,Bengaluru Rural,2020-06-11
269.547,Bengaluru Rural,2020-06-12
300.363,Bengaluru Rural,2020-06-13
335.02,Bengaluru Rural,2020-06-14
373.99699999999996,Bengaluru Rural,2020-06-15
417.833,Bengaluru Rural,2020-06-16
460.202,Bengaluru Rural,2020-06-17
497.293,Bengaluru Rural,2020-06-18
531.936,Bengaluru Rural,2020-06-19
565.817,Bengaluru Rural,2020-06-20
599.957,Bengaluru Rural,2020-06-21
644.246,Bengaluru Rural,2020-06-22
705.125,Bengaluru Rural,2020-06-23
780.1569999999997,Bengaluru Rural,2020-06-24
868.4860000000001,Bengaluru Rural,2020-06-25
970.2510000000001,Bengaluru Rural,2020-06-26
1086.25,Bengaluru Rural,2020-06-27
1217.78,Bengaluru Rural,2020-06-28
1366.48,Bengaluru Rural,2020-06-29
1534.36,Bengaluru Rural,2020-06-30
1723.75,Bengaluru Rural,2020-07-01
1937.31,Bengaluru Rural,2020-07-02
2178.07,Bengaluru Rural,2020-07-03
2449.44,Bengaluru Rural,2020-07-04
2685.53,Bengaluru Rural,2020-07-05
2849.19,Bengaluru Rural,2020-07-06
2977.55,Bengaluru Rural,2020-07-07
3091.24,Bengaluru Rural,2020-07-08
3196.77,Bengaluru Rural,2020-07-09
3297.89,Bengaluru Rural,2020-07-10
3396.75,Bengaluru Rural,2020-07-11
3494.62,Bengaluru Rural,2020-07-12
3592.22,Bengaluru Rural,2020-07-13
3689.96,Bengaluru Rural,2020-07-14
3788.09,Bengaluru Rural,2020-07-15
3886.76,Bengaluru Rural,2020-07-16
3986.04,Bengaluru Rural,2020-07-17
4086.0,Bengaluru Rural,2020-07-18
4130.8,Bengaluru Rural,2020-07-19
4169.74,Bengaluru Rural,2020-07-20
4254.9,Bengaluru Rural,2020-07-21
4358.78,Bengaluru Rural,2020-07-22
4467.64,Bengaluru Rural,2020-07-23
4574.78,Bengaluru Rural,2020-07-24
4677.11,Bengaluru Rural,2020-07-25
4773.35,Bengaluru Rural,2020-07-26
4863.11,Bengaluru Rural,2020-07-27
4946.46,Bengaluru Rural,2020-07-28
5023.65,Bengaluru Rural,2020-07-29
5095.06,Bengaluru Rural,2020-07-30
5161.06,Bengaluru Rural,2020-07-31
5222.04,Bengaluru Rural,2020-08-01
5278.36,Bengaluru Rural,2020-08-02
5354.96,Bengaluru Rural,2020-08-03
5462.79,Bengaluru Rural,2020-08-04
5589.72,Bengaluru Rural,2020-08-05
5729.64,Bengaluru Rural,2020-08-06
5879.59,Bengaluru Rural,2020-08-07
6038.19,Bengaluru Rural,2020-08-08
6204.89,Bengaluru Rural,2020-08-09
6379.55,Bengaluru Rural,2020-08-10
6562.3,Bengaluru Rural,2020-08-11
6753.34,Bengaluru Rural,2020-08-12
6916.77,Bengaluru Rural,2020-08-13
7035.4,Bengaluru Rural,2020-08-14
7129.89,Bengaluru Rural,2020-08-15
7236.23,Bengaluru Rural,2020-08-16
7371.0,Bengaluru Rural,2020-08-17
7525.43,Bengaluru Rural,2020-08-18
7694.83,Bengaluru Rural,2020-08-19
7876.77,Bengaluru Rural,2020-08-20
8049.36,Bengaluru Rural,2020-08-21
8201.52,Bengaluru Rural,2020-08-22
8342.55,Bengaluru Rural,2020-08-23
8484.54,Bengaluru Rural,2020-08-24
8633.66,Bengaluru Rural,2020-08-25
8788.12,Bengaluru Rural,2020-08-26
8943.37,Bengaluru Rural,2020-08-27
9097.19,Bengaluru Rural,2020-08-28
9249.57,Bengaluru Rural,2020-08-29
9400.65,Bengaluru Rural,2020-08-30
9551.64,Bengaluru Rural,2020-08-31
9680.73,Bengaluru Rural,2020-09-01
9779.02,Bengaluru Rural,2020-09-02
9859.24,Bengaluru Rural,2020-09-03
9928.5,Bengaluru Rural,2020-09-04
9990.83,Bengaluru Rural,2020-09-05
10063.8,Bengaluru Rural,2020-09-06
10153.2,Bengaluru Rural,2020-09-07
10267.0,Bengaluru Rural,2020-09-08
10407.5,Bengaluru Rural,2020-09-09
10563.0,Bengaluru Rural,2020-09-10
10727.1,Bengaluru Rural,2020-09-11
10896.5,Bengaluru Rural,2020-09-12
11069.3,Bengaluru Rural,2020-09-13
11244.7,Bengaluru Rural,2020-09-14
11401.9,Bengaluru Rural,2020-09-15
11532.4,Bengaluru Rural,2020-09-16
11646.3,Bengaluru Rural,2020-09-17
11749.4,Bengaluru Rural,2020-09-18
11886.5,Bengaluru Rural,2020-09-19
12080.0,Bengaluru Rural,2020-09-20
12311.6,Bengaluru Rural,2020-09-21
12545.7,Bengaluru Rural,2020-09-22
12765.6,Bengaluru Rural,2020-09-23
12983.5,Bengaluru Rural,2020-09-24
13206.6,Bengaluru Rural,2020-09-25
13414.2,Bengaluru Rural,2020-09-26
13595.1,Bengaluru Rural,2020-09-27
13762.4,Bengaluru Rural,2020-09-28
13923.5,Bengaluru Rural,2020-09-29
14082.6,Bengaluru Rural,2020-09-30
14242.3,Bengaluru Rural,2020-10-01
14404.0,Bengaluru Rural,2020-10-02
14541.6,Bengaluru Rural,2020-10-03
14643.5,Bengaluru Rural,2020-10-04
14724.6,Bengaluru Rural,2020-10-05
14793.4,Bengaluru Rural,2020-10-06
14934.4,Bengaluru Rural,2020-10-07
15009.8,Bengaluru Rural,2020-10-08
15086.3,Bengaluru Rural,2020-10-09
15163.1,Bengaluru Rural,2020-10-10
15239.8,Bengaluru Rural,2020-10-11
15316.0,Bengaluru Rural,2020-10-12
15391.7,Bengaluru Rural,2020-10-13
15466.9,Bengaluru Rural,2020-10-14
15541.4,Bengaluru Rural,2020-10-15
15615.2,Bengaluru Rural,2020-10-16
15688.3,Bengaluru Rural,2020-10-17
15760.8,Bengaluru Rural,2020-10-18
15832.6,Bengaluru Rural,2020-10-19
15903.7,Bengaluru Rural,2020-10-20
15974.2,Bengaluru Rural,2020-10-21
16044.0,Bengaluru Rural,2020-10-22
16113.2,Bengaluru Rural,2020-10-23
16181.7,Bengaluru Rural,2020-10-24
16249.6,Bengaluru Rural,2020-10-25
16316.8,Bengaluru Rural,2020-10-26
16383.4,Bengaluru Rural,2020-10-27
16449.4,Bengaluru Rural,2020-10-28
16514.7,Bengaluru Rural,2020-10-29
16579.4,Bengaluru Rural,2020-10-30
16643.6,Bengaluru Rural,2020-10-31
181.59,Bengaluru Urban,2020-03-22
185.61900000000003,Bengaluru Urban,2020-03-23
189.763,Bengaluru Urban,2020-03-24
193.99099999999999,Bengaluru Urban,2020-03-25
198.285,Bengaluru Urban,2020-03-26
202.63400000000001,Bengaluru Urban,2020-03-27
207.03099999999998,Bengaluru Urban,2020-03-28
